Region;Country;City;Altitude;Tmin;Tmax;Twb;Voltage;Frequency;Tollerance;Elec_Norm;Press_Norm;ISO
E2 - North Europe;Sweden;Pite-Ronnskar;4;-38,7;27,9;21,7;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Rangedala;299;-21,6;30,6;23,7;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Rasta;80;-27,4;31,3;23,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Rensjon;493;-39,5;29,2;19,4;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Ritsem;533;-31,3;26,1;17,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Roma;35;-26;33,7;23,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Ronneby;58;-23,9;32,7;23,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Roparudden;481;-40,4;28,7;16,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Rynge;50;-21;31;23;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Saittarova;240;-37,7;30,6;21,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sala;58;-30,4;32,3;25,3;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sarna;425;-42,6;30;19,5;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Satenas;55;-25,3;31,5;23,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Saxnas;545;-37,8;29,3;20,5;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sillre;205;-36,1;30,4;20,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Singo Island;14;-27,5;32,4;22,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Skagsudde;11;-28;27,2;22,4;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Skelleftea;48;-37,4;32,2;21,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Skeppmora;240;-28,5;32;21,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Skillinge;5;-16,8;30,8;22,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Soderarm;15;-19,5;26,8;22,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stavsnas;18;-24,7;30,3;22,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stockholm Arlanda;42;-26,9;33,2;23,3;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stockholm Observatoriet;44;-21,1;32,7;23;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stockholm Vasteras;6;-30,5;32,9;23,7;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stockholmn Bromma;14;-25,4;32,9;22,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stockholmn Skavsta;43;-27,8;33;24,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Stora Spansberget;493;-24,2;29,6;21,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Storbo;665;-38,9;29,4;19,5;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Storlien-Visjovalen;583;-35,4;28,6;21,1;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sundsvall Timra;5;-32,1;31,7;22;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sunne;109;-30,8;31,7;23,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Svanberga;16;-35,9;31,2;23,5;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Svenska Hogarna;12;-13,9;28,6;23;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Sylarna;1030;-27,1;22,3;17,3;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Tannas;724;-29,2;28,5;19,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Tomtabacken;356;-19,6;30,5;22,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Torpabron;20;-30,5;32,8;25,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Torpshammar;100;-35,1;32,2;23,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Torup;130;-25,4;33,2;23;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Tullinge;54;-32,4;31,7;23,3;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Umea;7;-34,5;31;22,3;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Ungskar;3;-19,5;28,7;23,4;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Uppsala;21;-32,6;32;23,1;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Vastmarkum;143;-32,1;30,6;21,8;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Vaxjo;186;-25,8;32,6;22,6;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Vidsel;182;-41,3;32,5;20,7;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Vilhelmina;349;-40,6;30,5;20,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Visby;50;-22;31,7;24,2;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Visingso;95;-14,7;29;21,9;400;50;10;CE;PED;SE
E2 - North Europe;Sweden;Ylinenjarvi;132;-41,3;30,6;22,3;400;50;10;CE;PED;SE
E2 - North Europe;United Kingdom;Aberdaron;94;-4,9;27,8;25,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aberdeen Dyce;66;-15,4;28,3;20,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aberporth;134;-5,8;31;21,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aberporth Buoy 62301;0;-1,5;23;20,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aboyne No2;140;-20,3;28,7;28,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Albemarle Ouston;146;-11,5;28,6;22;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Altnaharra No2;80;-20,4;28,9;24,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Andrewsfield;87;-11,6;33,5;24;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aughton;56;-9,3;32,4;21,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aultbea No2;10;-5,8;28,4;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Aviemore;228;-20,4;30,6;22,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Ballykelly;5;-10,8;28,5;21,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Ballypatrick Forest;156;-5,8;26,1;21,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Baltasound No2;15;-9,9;22,9;19;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bangor Harbour;11;-3,6;29,8;23;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Barra Island;3;-7,9;25;19,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bedford;84;-11,4;34,4;28,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Belfast ;82;-10,7;28,3;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Benbecula;6;-20,3;27,7;23;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Benson;69;-13,7;33,9;23,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bentwaters;26;-13,6;33,2;22,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bingley No2;267;-10,4;31;24,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Birmingham;100;-12,7;34,2;23,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Blackpool;10;-10,9;32,9;22,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Boscombe Down;124;-10;32,7;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Boulmer;21;-8,9;26,1;22;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bournemouth;12;-10,9;33;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bracknell Beaufort;74;-10,1;33,1;23,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Brawdy;111;-10,2;30,5;22;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bridlington Mrsc;19;-8,8;28,9;27,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Brighton Shoreham;2;-8,4;30,5;27,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bristol;190;-8,9;31,6;22,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bristol Filton;59;-9,2;33,4;29,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Bristol Weather Centre;11;-6,4;34,1;28,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Brize Norton;88;-10,6;33,9;23,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Butt Of Lewis Lh;23;-3,4;24;18,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cairngorm Summit;1245;-12,9;20,6;18,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Camborne;88;-5,9;27,9;22,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cape Wrath Lh;112;-4,4;27,2;21,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Capel Curig No3;215;-13,4;29,7;22,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cardiff;67;-7,7;31,6;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cardiff Weather Centre;52;-4,7;31,7;23,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cardinham Bodmin;199;-7,5;29,3;25,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Carlisle;27;-10,5;31,4;27,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Castlederg;50;-15,2;31,8;28,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cellarhead;228;-13,5;31,7;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Channel Lightship;0;-1,7;23,3;22,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Charlwood;68;-11,7;34,1;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Charterhall;111;-11,8;30,7;27,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Chivenor;8;-7,9;30,9;23,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Church Fenton;9;-14,1;31,7;29;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Church Lawford;106;-12,1;34,1;30,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cilfynydd;194;-10,5;32,3;22,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Coleshill;96;-10,2;33,8;25,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Collafirth Hill;228;-6,6;23,1;17,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Coltishall;20;-9,5;33,3;23,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Coningsby;8;-11,7;33,3;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cormorant Aws Station 63112;30;-3,9;27,9;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Corsewall Pt Lh;15;-6,5;26;19,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cottesmore;141;-10,5;32;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Cranwell;66;-10,3;33;25,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Crosby;9;-10,2;32,4;27;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Culdrose;81;-6,5;28;25,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Dishforth;36;-11,3;31,1;26,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Doncaster Sheffield;17;-14,1;34;24,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Donna Nook;8;-9,7;31,4;27,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Drumalbin;245;-12,9;27,8;23,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Dumfries Drungans;16;-13,4;29,8;25;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Dundrennan;113;-7,1;28,1;23;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Dunkeswell;253;-8,4;29,3;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Edinburgh;41;-13,4;29,7;25;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Edinburgh Gogarbank;57;-12,2;29,7;21,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Emley Moor;259;-7,8;30,9;25,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Enniskillen;47;-11,8;28,7;23,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Eskdalemuir;242;-13,6;28,9;21,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Fair Isle;57;-5,3;20,2;17,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Fairford;87;-17,9;34,3;25,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Farnborough;73;-11,7;34,6;28;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Fife Ness;12;-5,7;26,9;21,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Foula No2;13;-4,4;21,3;25,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Foyers;21;-9,2;28,7;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Fylingdales;262;-9,1;29,6;23,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Gascogne Buoy 62001;0;0;26,9;26,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Glasgow;8;-14,6;29,3;22,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Glasgow Bishopton;59;-10,4;29,4;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Glasgow Prestwick;20;-10,4;31,1;22;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Glen Ogle;564;-7,9;24;21,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Glenanne No2;160;-9,9;27,9;22,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Gravesend-Broadness;3;-8,6;35,5;28,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Great Dun Fell No2;847;-12,2;27,6;28;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Greenock Mrcc;5;-3,5;28,1;23,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Gwennap Head;66;-6,2;27,9;21,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Hawarden;14;-13,2;33;27,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Hemsby;14;-7,9;31,2;23,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Hereford Credenhill;76;-13;32,9;25,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Herstmonceux;17;-14,3;32,9;24,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Herstmonceux West End;52;-8,1;32,2;26,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;High Wycombe;205;-7,4;32,8;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Hillsborough;38;-11,7;27,6;21,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Holbeach;3;-10,6;32,7;29,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Honington;53;-12,1;34,4;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Inverbervie No2;134;-5,5;25,6;20,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Invergordon Harbour;3;-9,8;27,9;20,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Inverness;9;-13,9;28,4;20,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Islay Port Ellen;17;-8,1;27,7;22,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Isle Of Portland;52;-4,5;28,1;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;K1 Buoy;0;1,1;23,2;22,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;K2 Buoy 62081;0;1,6;20,5;19,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;K3 Buoy 62108;0;-2,5;29,6;24,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;K5 Buoy 64045;0;-3,2;19,4;17,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Kenley;170;-9;33,1;27,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Keswick;81;-11,5;29,8;26,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Kinloss;7;-13,3;30,7;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Kirkwall;16;-6,6;24;20,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lake Vyrnwy No2;359;-9,2;29;24,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lakenheath;10;-12,2;33,9;24,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Langdon Bay;117;-7,2;31;26,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Larkhill;133;-10,4;31,9;26,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Larne;3;-3;27;23;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leconfield;7;-12,2;31,6;27,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leeds Bradford;208;-8,5;29,4;25;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leeds Weather Centre;47;-7,8;33,4;21,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leek Thorncliffe;299;-9,1;28,8;21,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leeming;40;-12,3;31,6;23,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lee-On-Solent;13;-7,5;31,4;26,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lerwick;84;-6,7;22,4;18,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Leuchars;12;-11,5;29,7;22;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Linton On Ouse;16;-12,5;31,7;26;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Liscombe;347;-8,4;28,4;23,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Little Rissington;210;-9,8;32,8;23;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Liverpool John Lennon;24;-9,3;32,9;23,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Loch Glascarnoch;264;-17,4;28,1;24;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Loftus;159;-7,5;28,7;25,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London City;6;-7,2;34,5;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Gatwick;62;-10,5;34,6;23,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Heathrow;25;-7,9;35,8;22,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Luton;160;-8,5;34,3;26,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Southend;15;-8,9;33,8;24,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Wc Clerkenwell;39;-4,4;35,2;26,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;London Wc Penderel House;23;-9;34,8;24,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lossiemouth;13;-15,1;29,5;23,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lough Fea;227;-10,7;27;21,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lundy Island Lh;43;-6,4;28,1;21,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Lyneham;156;-9,7;33,3;25,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Machrihanish Campbeltown;10;-9,6;28,3;21,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Manchester;78;-11,2;32,6;22,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Manston;50;-7,3;32,4;22,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Marham;23;-12,4;34,1;30,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Middle Wallop;91;-9,9;33;25,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Mildenhall;10;-11,2;35,5;23,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Milford Haven Port Authority;32;-5,3;28,9;22,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Muckle Flugga;53;-4,4;22;16,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Muckle Holm;20;-7,9;20;18,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Mumbles Head;32;-4,7;29,4;22,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Newcastle ;81;-12,2;30,4;24,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Newcastle Weather Centre;52;-8,8;31,3;24,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Newhaven Lighthouse;5;-7,7;30;23,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Newquay Cornwall;119;-6,2;29,6;24,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Rona Island;103;-4,4;24,7;21,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 62118;0;-2,6;22,8;23,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 62120;0;-3,7;26,9;23,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 62129;0;-4,8;25,8;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 62145;30;-2,7;26,4;22,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 63103;0;-4,6;23,7;20,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;North Sea Station 63104;30;-3,8;27;19,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Northolt;38;-11;35,4;25,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Norwich ;36;-10,1;33,2;24,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Nottingham East Midlands;93;-10;33,5;26,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Nottingham Watnall;117;-9,2;33,2;25;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Oban;4;-8,5;29,1;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Odiham;123;-10,3;33,4;22,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Orsay Lh;23;-4,7;24,1;19,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Pembry Sands;3;-9,9;30,4;27,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Pendennis Point;42;-3,6;28;24,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Pendine;5;-6,8;29,3;22,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Pershore;31;-13,8;33,8;27,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Peterhead Harbour;15;-4,9;23,8;18,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Plymouth Mount Batten;27;-6,1;30,3;24,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Portglenone;65;-10,3;27,5;23,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Portland Heliport;3;-6,8;30;22,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Prestwick;27;-10;30,4;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Redesdale Camp;212;-15,5;28,8;21,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Rhyl No2;76;-7,7;31,2;27,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Rosehearty;7;-6,8;27,9;21,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Saint Athan;50;-7,8;30,7;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Scampton;62;-13,9;32;27,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Scilly Saint Mary'S;31;-1,7;24;22,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sella Ness;7;-7,2;24,6;20;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sennybridge No2;307;-13,9;28,9;30,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sevenstones Buoy 62107;0;-2,3;22,3;20,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Shap;255;-14,7;28,4;21,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Shawbury;76;-13,7;32,8;23,7;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sheerness;25;-5;32,2;23,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Shobdon Af;99;-13,3;32,1;29,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Shoeburyness Landwick;3;-8,4;31,8;23,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Skye Lusa;18;-7;28,5;27,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;South Uist Range;4;-4,7;26,1;22,2;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Southampton;13;-7,8;32,9;25,6;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Spadeadam;325;-12,6;28,9;21,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Spadeadam No2;286;-11,3;28,8;23,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;St Bees Head No2;123;-6,3;29,2;21,4;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;St Catherine'S Point;24;-6,2;28,5;22,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Stansted;106;-12,3;34,5;22,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Stornoway;8;-7,8;25,8;22,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Strathallen;35;-15,3;28,8;24,9;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sule Skerry;12;-2,9;21,8;20,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Sumburgh;6;-6,6;21,1;18;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Tain Range;4;-14,5;27,8;28,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Thorney Island;3;-8,3;31,8;26,8;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Tiree;12;-7,1;25,7;20,1;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Topcliffe;28;-14,6;30,8;26,3;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Trawsgoed;62;-11,6;32,2;26,5;400;50;10;CE;PED;GB
E2 - North Europe;United Kingdom;Tulloch Bridge;249;-16,6;28,2;25;400;50;10;CE;PED;GB
