commessa;model;matricola;region;country;branch;customer;yearmachine;yearstp;codmould;codbottle;LITRI
0L330;SFL 6/6 SS;2667;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2017;2017;10055495/00;C007452_00;7,5 Oz
0R219;SFR 24 Evo 3 HF;2712;FE2 - Rest of Far East & Oceania;PHILIPPINES;SIPA FAR EAST;UNIVERSAL ROBINA CORPORATION;2019;2017;10055435;C007066_07;0,35L
0L351;SFL 4/4;2711;E1 - West Europe;ITALIA;SIPA WEST EUROPE;CONSORZIO PRODUTTORI LATTE MAREMMA;2018;2017;10055393/00;C007530_00;0,5
0L365;SFL 6/6 XXL;2749;CA - Turkey;TURCHIA;SIPA TURKEY;DSLGRUP ICECEK SANAYI VE TICARET A.S;2018;2017;10055369;C007547_03;5
0L369;SFL 4/3 XL;2753;AF1 - North Africa, France, Belgium & Luxembourg;COSTAD'AVORIO;SIPA NORTH AFRICA;SANIA CIE;2018;2017;10055349/00;C007529_01;5
0R214;SFR 6 Evo 3 Syn;2691;E2 - North Europe;FINLANDIA;SIPA POLAND;FINN SPRING OY;2018;2017;10055352;C007541_01;0,33
0R213;SFR 6 EVO 3 HF;2690;IN - India;BANGLADESH;SIPA MIDDLE EAST;Alin Food Products Ltd.;2019;2017;10055273/00;C007316_02;0,25
0L328;SFL 6/6 SS;2665;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2018;2017;30398059/00;C007451_00;21 Oz
0R213;SFR 6 Evo 3 HF;2690;IN - India;BANGLADESH;SIPA MIDDLE EAST;Alin Food Products Ltd.;2019;2017;10055296/00;C007314_02;1
0R213;SFR 6 Evo 3 HF;2690;IN - India;BANGLADESH;SIPA MIDDLE EAST;Alin Food Products Ltd.;2019;2017;10055295;C007315_02;0,5
0L295;SFL 4/4;2599;SA2 - Brazil;BRASILE;SIPA SOUTH AMERICA;QUIMICA AMPARO LTDA;2017;2017;10055188/00;C007269_02;1
0L330;SFL 6/6 SS;2667;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2017;2017;30397572;C007454_00;16 oz
0L300;SFL 4/4;2604;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;SIAM CRYSTAL RICE CO., LTD.;2018;2017;10055094/00;C007329_02;1,9
0L364;SFL 6/6 XXL;2748;SA4 - Andina Region & Caribe;EQUADOR;SIPA MEXICO & ANDINA;ALL PLASTIC S.A. PLACTISA;2021;2017;10055070/00;C007441_00;0,6
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10055093;C004743_02;0,2
0R214;SFR 6 EVO3 SINCRO;2691;E2 - North Europe;FINLANDIA;SIPA POLAND;FINN SPRING OY;2018;2017;10055026/00;C007538_02;0,5
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10055062;C004848_01;0,375
0R214;SFR 6 EVO 3 SINCRO;2691;E2 - North Europe;FINLANDIA;SIPA POLAND;FINN SPRING OY;2018;2017;10055015;C007539_02;0,33
0L319;SFL 6/6 XXL;2647;NA - North America;STATIUNITI;SIPA NORTH AMERICA;GOJO Industries, Inc.;2018;2017;10114388_00;C007135_01;1,25
0R037;SFR 6 Evo 2 Syn;2074;NA - North America;CANADA;SIPA NORTH AMERICA;BIG 8 BEVERAGES LTD;2018;2017;10055025;C200931_00;0,5
0L300;SFL 4/4;2604;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;SIAM CRYSTAL RICE CO., LTD.;2018;2017;10054989/00;C007327_04;1
0L319;SFL 6/6 XXL;2647;NA - North America;STATIUNITI;SIPA NORTH AMERICA;GOJO Industries, Inc.;2018;2017;10114386/00;C007274_00;1,25
0R214;SFR 6 EVO3 SINCRO;2691;E2 - North Europe;FINLANDIA;SIPA POLAND;FINN SPRING OY;2018;2017;10055009/00;C007540_01;0,75
0L351;SFL 4/4;2711;E1 - West Europe;ITALIA;SIPA WEST EUROPE;CONSORZIO PRODUTTORI LATTE MAREMMA;2018;2017;10054988/00;C007520_00;1
0L335;SFL 4/2 XL;2682;FE1 - China;CHINA;SIPA CHINA;Shandong Xiwang Food Co., Ltd.;2019;2017;10055013;C007281_04;5
0R186;SFR 8 EVO3;2594;E2 - North Europe;GERMANIA;SIPA WEST EUROPE;BAD BRAMBACHER MINERALQUELLEN GMBH&CO,KG.;2017;2017;10054985/00;C007099_02;0,5
0L337;SFL 4/2XL;2684;E2 - North Europe;GRANBRETAGNA;SIPA WEST EUROPE;AarhusKarlshamn UK Ltd. (AAK Ltd.);2017;2017;10054833/00;C007518_00;10
0L337;SFL 4/2XL;2684;E2 - North Europe;GRANBRETAGNA;SIPA WEST EUROPE;AarhusKarlshamn UK Ltd. (AAK Ltd.);2017;2017;10054851/00;C007516_00;7,5
0R192;SFR 24 EVO3 SINCRO;2622;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10054969/00;C007317_02;0,2
0R192;SFR 24 EVO3 SINCRO;2622;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10054967/00;C007318_02;0,15
0R115;SFR 6 EVO;2323;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;EUROPEAN FOOD PUBLIC CO.LTD (HEAD OFFICE);2014;2017;10114378_00;C300523_00;0,33
0L152;SFL4/3XL;2275;FE1 - China;CHINA;SIPA CHINA;Yunnan Dashan Drink Co., Ltd.;;2017;10112527_00;C300635_00;5
0L118;SFL4/4;2198;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;IMCO FOOD PACK CO.,LTD;2014;2017;10112405_00;C300559_02;1,5
0L153;SFL 4/4;2276;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;EUROPEAN FOOD PUBLIC CO.LTD (HEAD OFFICE);2013;2017;10112391_00;C300569_01;0,3
0R064;SFR 20 EVO;2160;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;EUROPEAN FOOD PUBLIC CO.LTD (HEAD OFFICE);2013;2017;10112266_00;C300523_00;0,33
0R061;SFR 20 Evo;2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2017;10112160_00;C300511_08;0,6
0R061;SFR 20 EVO(SY);2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2017;10112160_00;C300511_04;0,6
0L336;SFL 4/4;2683;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE KANSAS CITY, LLC;2018;2017;10054862;C007204_05;0,3
0R127;SFR 8 EVO 3;2355;E1 - West Europe;ITALIA;SIPA WEST EUROPE;SORGENTE VALCIMOLIANA SRL;2016;2017;10054814/00;C007533_00;1,5
0L161;SFL 4/4 WM;2305;E2 - North Europe;GRANBRETAGNA;SIPA WEST EUROPE;ESTERFORM PACKAGING LTD.;2015;2017;10054803;C007542_00;200g
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10054735/00;C007543_00;1,14
0L332;SFL 6/6 SS;2669;AF1 - North Africa, France, Belgium & Luxembourg;FRANCIA;SIPA WEST EUROPE;QUADRIPACK;2017;2017;10054627;C007490_00;0,75
0R187;SFR 8 EVO 3 SIN;2595;E2 - North Europe;GERMANIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10054731/00;C007391_03;0,33
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10054628/00;C007487_01;0,75
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10054625;C005305_01;0,75
0L316;SFL 6/4;2638;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;RESILUX SCHWEIZ AG;2017;2017;10054613/00;C007217_01;1,5
0L332;SFL 6/6 SS;2669;AF1 - North Africa, France, Belgium & Luxembourg;FRANCIA;SIPA WEST EUROPE;QUADRIPACK;2017;2017;10054514/00;C007383_02;0,5
0L004;SFL 4/3 L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114327/00;C200970_00;0,75
0L098;SFL 6/6;2140;NA - North America;CANADA;SIPA NORTH AMERICA;MONARCH PLASTICS;2012;2017;10114295_00;C200137_01;4 oz
0L004;SFL 4/3L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114309_00;C007489_00;52 Fl Oz
0R033;SFR 20 EVO;2068;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;AJEPER S.A.;2011;2017;10114312/00;C007498_00;0,625
0R115;SFR 6 EVO HF;2323;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;EUROPEAN FOOD PUBLIC CO.LTD (HEAD OFFICE);2014;2017;10114303_00;C300930_00;0,2
0L004;SFL 4/3L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114305_00;C007514_00;40 oz
0R218;SFR 24 EVO3 SINCRO;2703;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10054447/00;C007301_00;1,5
0R218;SFR 24 EVO3 SINCRO;2703;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10054441/00;C007297_01;1
0L004;SFL 4/3L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114300_00;C007515_00;32 oz
0R218;SFR 24 EVO3 SINCRO;2703;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10054439/00;C007290_02;0,5
0L331;SFL 6/6 SS;2668;NA - North America;CANADA;SIPA NORTH AMERICA;BLACK FLY BEVERAGE COMPANY INC.;2017;2017;10054429/00;C007422_01;0,4
0R217;SFR 24 EVO3 SINCRO;2702;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10054426/00;C007292_01;0,5
0R217;SFR 24 EVO3 SINCRO;2702;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10054424/00;C007294_01;0,33
0R007;SFR 8 EVO;1996;E1 - West Europe;ITALIA;SIPA WEST EUROPE;PONTI SPA;2011;2017;10114296/00;C007402_01;2
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10054410;C005573_01;1,75
0L319;SFL 6/6 XXL;2647;NA - North America;STATIUNITI;SIPA NORTH AMERICA;GOJO Industries, Inc.;2018;2017;10054400;C007134_00;1,25
0L361;SFL 6/6 SS;2736;NA - North America;STATIUNITI;SIPA NORTH AMERICA;TST IMPRESO, INC.;2018;2017;10054313/00;C200957_00;0,5
0L004;SFL 4/3 L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10054374;C007488_00;9,375 Fl Oz
0L361;SFL 6/6 SS;2736;NA - North America;STATIUNITI;SIPA NORTH AMERICA;TST IMPRESO, INC.;2018;2017;10054290/00;C200958_00;0,355
0L322;SFL 6/6 XXL;2650;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2018;2017;10054376/00;C200945_02;73 Fl Oz
0R147;SFR 16 EVO 3;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2017;10114288_00;C006078_00;1,25
0L321;SFL 6/6 XXL;2649;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2021;2017;10054311/00;C200945_02;73 Fl Oz
0L335;SFL 4/2 XL;2682;FE1 - China;CHINA;SIPA CHINA;Shandong Xiwang Food Co., Ltd.;2019;2017;10051621;C007280_03;3
0L319;Cib-Lab 1S;2647;NA - North America;STATIUNITI;SIPA NORTH AMERICA;GOJO Industries, Inc.;2018;2017;10054291/00;C007135_01;1,25
0R147;SFR 16 EVO3;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2017;10114280/00;C006089_00;2,25
0R147;SFR 16 EVO 3;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2017;10053798_00;C006081_00;1,25
0L331;SFL 6/6 SS;2668;NA - North America;CANADA;SIPA NORTH AMERICA;BLACK FLY BEVERAGE COMPANY INC.;2017;2017;10054267/00;C007422_00;0,4
0L341;SFL1XL;2697;E2 - North Europe;GRANBRETAGNA;SIPA WEST EUROPE;HEINEKEN UK LIMITED;2019;2017;10054284/00;C006938_01;20
0L341;SFL1XL;2697;E2 - North Europe;GRANBRETAGNA;SIPA WEST EUROPE;HEINEKEN UK LIMITED;2019;2017;10054282/00;C007087_01;8
0L004;SFL 4/3L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114270_00;C007491_00;1,75
0L118;SFL 4/4;2198;FE2 - Rest of Far East & Oceania;TAILANDIA;SIPA FAR EAST;IMCO FOOD PACK CO.,LTD;2014;2017;10114256_00;C300922_00;0,28
0L275;SFL 6/4 XXL;2551;FE1 - China;CHINA;SIPA CHINA;YIHAI KERRY (ANHUI) OILS&GRAINS INDUSTRIES CO.LTD;2016;2017;10114273/00;C300879_05;5435
0L028;SFL 6/4L;1986;E1 - West Europe;SPAGNA;SIPA WEST EUROPE;MANANTIALES DE PIEDRA S.A.;2010;2017;10054193/00;C007438_01;5
0L096;SFL 6/3 XL;2138;AF1 - North Africa, France, Belgium & Luxembourg;BELGIO;SIPA WEST EUROPE;CARGILL NV;2012;2017;10054248/00;C006701_03;7,5
0L322;SFL 6/6 XXL;2650;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2018;2017;10054207/00;C200945_01;73 Oz
0L321;SFL 6/6 XXL;2649;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2021;2017;10054097/00;C200945_01;73 Oz
0R176;SFR 24 EVO 2 HF;2577;FE2 - Rest of Far East & Oceania;MYANMAR(BIRMANIA);SIPA FAR EAST;S.S. L COMPANY LIMITED;2018;2017;10054098;C007160_02;0,15
0L322;SFL 6/6 XXL;2650;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2018;2017;10054094/00;C200949_03;58 Oz
0L321;SFL 6/6 XXL;2649;NA - North America;STATIUNITI;SIPA NORTH AMERICA;RING CONTAINER TECHNOLOGIES;2021;2017;10053988/00;C200949_03;58 Oz
0R032;SFR 20 EVO 2;2067;SA4 - Andina Region & Caribe;EQUADOR;SIPA MEXICO & ANDINA;AJECUADOR S.A.;2011;2017;10054041/00;C007469_00;0,3
0L348;SFL 4/3 XL;2708;E1 - West Europe;SPAGNA;SIPA WEST EUROPE;CAIBA S.A.;2017;2017;10054021;C007462_00;3
0L328;SFL 6/6 SS;2665;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2018;2017;10053262/00;C007456_00;21 oz
0L329;SFR 6/6;2666;FE1 - China;CHINA;SIPA CHINA;YIHAI (LIANYUNGANG) OILS AND GRAINS CO., LTD;2018;2017;10053964;C300908_00;0,9
0L004;SFL 4/3 XL;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114248_00;C200960_01;1,75
0R068;SFR 12 EVO;2174;E2 - North Europe;NORVEGIA;SIPA POLAND;LERUM AS;2012;2017;10054012/00;C007360_02;1,75
0L053;SFL 6/6;2043;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2011;2017;10114239_00;C200942_01;1,75
0L329;SFL6/6;2666;FE1 - China;CHINA;SIPA CHINA;YIHAI (LIANYUNGANG) OILS AND GRAINS CO., LTD;2018;2017;10053951/00;C300909_00;1,8
0L330;SFL 6/6 SS;2667;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2017;2017;10053260/00;C007457_00;16 oz
0L336;SFL 4/4;2683;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE KANSAS CITY, LLC;2018;2017;10053827/00;C007204_05;0,3
0L328;SFL 6/6 SS;2665;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2018;2017;10053263/00;C007453_00;9,378 oz
0L338;SFL1XL;2694;NA - North America;STATIUNITI;SIPA NORTH AMERICA;VPET USA INC.;2017;2017;10053831/00;C007440_00;5,5 Us Gal
0L329;SFL 6/6;2666;FE1 - China;CHINA;SIPA CHINA;YIHAI (LIANYUNGANG) OILS AND GRAINS CO., LTD;2018;2017;10053946;C300906_00;0,7
0L330;SFL 6/6 SS;2667;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE HAZLETON;2017;2017;10053261/00;C007452_00;7,5 Oz
0L329;SFL 6/6;2666;FE1 - China;CHINA;SIPA CHINA;YIHAI (LIANYUNGANG) OILS AND GRAINS CO., LTD;2018;2017;10053957/00;C300907_00;0,4
0R207;XTRA 10;2674;CA - Turkey;TURCHIA;SIPA TURKEY;DOGANAY GIDA A.S.;2018;2017;10053950/00;C006756_00;1,5
0L332;SFL 6/4 CIBLAB;2669;AF1 - North Africa, France, Belgium & Luxembourg;FRANCIA;SIPA WEST EUROPE;QUADRIPACK;2017;2017;10053680;C007383_01;0,5
0R056;SFR 6 EVO2;2127;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;OAO ZAVOD MINERALNYKH VOD RYCHAL-SU;2012;2017;10053830;C007365_00;0,75
0L349;SFL 4/4 XL;2709;FE1 - China;CHINA;SIPA CHINA;YIHAI KERRY (CHONGQING) OILS&GRAINS CO., LTD.;2018;2017;10053629/00;C300890_00;1,8
0R187;CIB LAB SFR EVO HF;2595;E2 - North Europe;GERMANIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10053822/00;C007391_03;0,33
0L004;SFL 4/3XL;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114226/00;C200946_01;0,05
0L124;SFL 6/6 HF;2204;SA1 - Mexico;MEXICO;SIPA MEXICO & ANDINA;ENVASES UNIVERSALES DE MEXICO;2013;2017;10053825 10053826;C007432_00;2
0L127;SFL 6/6 HF;2207;SA2 - Brazil;BRASILE;SIPA SOUTH AMERICA;CRISTALPET DO BRASIL INDUSTRIA DE EMBALAGENS LTDA;2014;2017;10053763 10053816;C007432_00;2
0R193;SFR 24 HF EVO3 SIN;2623;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;ARCA CONTINENTAL LINDLEY S.A;2019;2017;10114211_00;C007289_04;0,3
0R192;SFR 24 EVO3 SINCRO;2622;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10053820/00;C007318_02;0,15
0R218;SFR 24 EVO3 SINCRO;2703;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2017;2017;10053771/00;C007298_00;1,5
0R192;SFR 24 EVO3 SINCRO;2622;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2018;2017;10053818/00;C007317_02;0,2
0R209;XTRA 12;2676;E1 - West Europe;ITALIA;SIPA WEST EUROPE;ACQUE MINERALI D'ITALIA S.P.A.;2018;2017;10053718/00;C007382_04;1,5
0R201;SFR 8 EVO3 SINCRO;2651;E1 - West Europe;ITALIA;SIPA WEST EUROPE;GEA PROCOMAC SPA;2021;2017;10053716/00;C007286_00;1,5
0L004;SFL4/3L;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2017;10114206/00;C200942_01;1,75
0R209;XTRA 12;2676;E1 - West Europe;ITALIA;SIPA WEST EUROPE;ACQUE MINERALI D'ITALIA S.P.A.;2018;2017;10053703;C007370_03;1
0R209;XTRA 12;2676;E1 - West Europe;ITALIA;SIPA WEST EUROPE;ACQUE MINERALI D'ITALIA S.P.A.;2018;2017;10053704/00;C007328_04;1,5
0R196;SFR 12 Evo 3 Syn;2643;CA - Turkey;TURCHIA;SIPA TURKEY;MARKA SU VE SU URUNLERI GIDA *;2017;2017;10053697;C007333_02;0,5
0R063;SFR 20 SINCRO;2159;SA4 - Andina Region & Caribe;GIAMAICA;SIPA MEXICO & ANDINA;PEPSI COLA JAMAICA BOTTLING CO. LTD.;2012;2017;10053587;C007404_00;12Oz
0R128;SFR 8 EVO3 SINCRO;2356;SA3 - Conosur;URUGUAY;SIPA SOUTH AMERICA;MILOTUR S.A.;2017;2017;10053252;C007270_02;0,64
0R198;SFR 6 EVO3;2645;SA3 - Conosur;BOLIVIA;SIPA SOUTH AMERICA;PREFORSA;2018;2017;10052022;C007162_01;3,3
0L356;SFL6/6;2731;FE1 - China;CHINA;SIPA CHINA;ZHEJIANG YIHAI KERRY FOODSTUFFS INDUSTRIES CO.LTD.;2018;2017;10053427/00;C300899_00;1,8
0L356;SFL6/6;2731;FE1 - China;CHINA;SIPA CHINA;ZHEJIANG YIHAI KERRY FOODSTUFFS INDUSTRIES CO.LTD.;2018;2017;10053439/00;C300900_00;2,5
0L051;SFL 6/6;2041;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2012;2017;10053577/00;C006404_00;1,75
0L326;SFL 6/6;2663;NA - North America;CANADA;SIPA NORTH AMERICA;LOGOPLASTE CANADA;2017;2017;10053571/00;C006404_00;1,75
0R102;SFR 20 EVO3;2264;SA1 - Mexico;MEXICO;SIPA MEXICO & ANDINA;BEPENSA BEBIDAS;2015;2017;10053536/00;C007392_00;0,3
0L349;SFL 4/4 XL;2709;FE1 - China;CHINA;SIPA CHINA;YIHAI KERRY (CHONGQING) OILS&GRAINS CO., LTD.;2018;2017;10053492;C300889_00;2,5
0L301;SFL 4/4 HF;2605;SA4 - Andina Region & Caribe;EQUADOR;SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS ECUADOR SANMINDEC S.A.;2017;2017;10053497/00;C007357_01;1,5
0L275;SFL6/4 XXL;2551;FE1 - China;CHINA;SIPA CHINA;YIHAI KERRY (ANHUI) OILS&GRAINS INDUSTRIES CO.LTD;2016;2017;10114172_00;C300894_02;5435
0L045;SFL 6/4L;2036;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (FANGCHENG) LTD;2011;2017;10114173_00;C300894_04;4
0L155;SFL6/6 XXL;2278;FE1 - China;CHINA;SIPA CHINA;Yihai Kerry(Wuhan)Grains&Oils Industrial Co., LTD;2016;2017;10114153_00;C300894_02;5435
0L047;SFL 6/4L;2037;FE1 - China;CHINA;SIPA CHINA;SHANGHAI KERRY FOOD INDUSTRIES CO., LTD;2011;2017;10114151_00;C300894_02;5435
0L155;SFL 6/6 XXL;2278;FE1 - China;CHINA;SIPA CHINA;Yihai Kerry(Wuhan)Grains&Oils Industrial Co., LTD;2016;2017;10114150_00;C300879_07;5435
0L185;SFL 6/6XXL;2423;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2017;10114148_00;C300879_07;5435
0L045;SFL 6/4L;2036;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (FANGCHENG) LTD;2011;2017;10114142_00;C300879_10;5435
0L267;SFL 2/2;2533;FE1 - China;CHINA;SIPA CHINA;JILIN SENGONG GROUP QUANYANGQUAN BEVERAGE CORP.;2019;2017;10053340/00;C300705_05;12
0R193;SFR 24 HF Evo 3 Syn;2623;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;ARCA CONTINENTAL LINDLEY S.A;2019;2017;10053426;C007288_01;0,5
0R061;SFL 1S & SFR 20 EVO3;2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2017;10114116_00;C300897_01;0,7
0L047;SFL 6/4L;2037;FE1 - China;CHINA;SIPA CHINA;SHANGHAI KERRY FOOD INDUSTRIES CO., LTD;2011;2017;10114125_00;C300879_07;5435
0L267;SFL 2/2;2533;FE1 - China;CHINA;SIPA CHINA;JILIN SENGONG GROUP QUANYANGQUAN BEVERAGE CORP.;2019;2017;10053222/00;C300671_04;15
0R193;SFR 24 HF Evo 3 Syn;2623;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;ARCA CONTINENTAL LINDLEY S.A;2019;2017;10053416;C007268_00;0,6
0L275;SFL 6/4 XXL;2551;FE1 - China;CHINA;SIPA CHINA;YIHAI KERRY (ANHUI) OILS&GRAINS INDUSTRIES CO.LTD;2016;2017;10114119_00;C300894_02;5435
0L320;SFL 6/6 XXL;2648;ME - Middle East;ARABIASAUDITA;SIPA MIDDLE EAST;AFIA INTERNATIONAL COMPANY;2018;2017;10052948;C006828_02;4
0R061;SFL 1S & SFR 20 EVO3;2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2017;10114114/00;C300897_00;0,5
0R212;SFR 6 EVO 3;2689;E1 - West Europe;ITALIA;SIPA WEST EUROPE;EVAM S.P.A.;2017;2017;10053391/00;C007296_04;1
0R212;SFR 6 EVO 3;2689;E1 - West Europe;ITALIA;SIPA WEST EUROPE;EVAM S.P.A.;2017;2017;10053384/00;C007283_03;0,5
0L320;SFL 6/6 XXL;2648;ME - Middle East;ARABIASAUDITA;SIPA MIDDLE EAST;AFIA INTERNATIONAL COMPANY;2018;2017;10052938;C006814_01;3,5
0L155;SFL 6/6 XXL;2278;FE1 - China;CHINA;SIPA CHINA;Yihai Kerry(Wuhan)Grains&Oils Industrial Co., LTD;2016;2017;10114111_00;C300894_02;5435
0L080;SFL6/4;2093;NA - North America;STATIUNITI;SIPA NORTH AMERICA;PREFORMS PLUS INC.;2012;2017;10052208/00;C200940_00;64oz
0L089;SFL 6/6;2145;FE1 - China;CHINA;SIPA CHINA;QINHUANGDAO GOLDENSEA FOODSTUFF IND. CO., LTD;2012;2017;10114094_00;C300887_02;0,9
0L047;SFL 6/4L;2037;FE1 - China;CHINA;SIPA CHINA;SHANGHAI KERRY FOOD INDUSTRIES CO., LTD;2011;2017;10114103_00;C300894_02;5435
0L318;SFL 6/6 SS;2640;E3 - East Europe;SERBIA;SIPA BALKANS;MIONI D.O.O. BEOGRAD;2017;2017;10053153/00;C007390_00;0,5
0L320;SFL 6/6 XXL;2648;ME - Middle East;ARABIASAUDITA;SIPA MIDDLE EAST;AFIA INTERNATIONAL COMPANY;2018;2017;10052918;C006813_01;3,5
0L318;SFL 6/6 SS;2640;E3 - East Europe;SERBIA;SIPA BALKANS;MIONI D.O.O. BEOGRAD;2017;2017;10053152/00;C007372_00;2
0L179;SFL 4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2017;10053093/00;C007387_00;1
0R193;SFR 24 EVO3 SINCRO HF;2623;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;ARCA CONTINENTAL LINDLEY S.A;2019;2017;10052954/00;C007267_00;1
0L155;SFL 6/6 XXL;2278;FE1 - China;CHINA;SIPA CHINA;Yihai Kerry(Wuhan)Grains&Oils Industrial Co., LTD;2016;2017;10114081/00;C300879_05;5435
